ID,Name,Description,Type,Lat,Lon,URL,Region,State / Province,Provider,Provider Type,broken asset,Provider URL,Measurements
STS_X_441,Palmer LTER,Palmer LTER,Ship-based Time Series,-64.800000 :: -64.790000,-64.100000 :: -64.090000,,"Antarctica, Southern Ocean",US,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Bacteria, Chlorophyll, CO2 Water, Cyanobacteria, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_55,Palmyra Atoll,Palmyra Atoll,Fixed Ocean Time Series,5,-161,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,North Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
STS_X_56,Paloma,Paloma,Ship-based Time Series,45.616670 :: 45.626670,13.566670 :: 13.576670,http://www.ts.ismar.cnr.it/,"Adriatic Sea, North Atlantic Ocean",Italy,ISMAR,unassigned,,http://www.ts.ismar.cnr.it/,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
FOTS_57,Paloma Beacon,Paloma Beacon,Fixed Ocean Time Series,45.6167,13.5667,http://www.ts.ismar.cnr.it/,"Adriatic Sea, North Atlantic Ocean",Italy,ISMAR,unassigned,,http://www.ts.ismar.cnr.it/,"Air Temperature, Alkalinity (total), Barometric Pressure, CO2 Air, CO2 Water, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Pressure, Rain, Salinity, Solar Radiation, Water Temperature, Wind Direction, Wind Speed"
FOTS_554,Pangkajene,Pangkajene,Fixed Ocean Time Series,-4.721,119.55,http://iocwestpac.org/,"Western Pacific, South Pacific Ocean",Indonesia,LIPI,unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
STS_X_273,Parnu Bay (Gulf of,Parnu Bay (Gulf of Riga),Ship-based Time Series,58.200000 :: 58.210000,24.300000 :: 24.310000,,"Gulf of Riga, North Atlantic Ocean",Estonia,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_312,Passamaquoddy Bay ,Passamaquoddy Bay (Bay of Fundy),Ship-based Time Series,45.100000 :: 45.110000,-67.000000 :: -66.990000,,"Bay of Fundy, North Atlantic Ocean",Canada,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_421,Patos Lagoon,Patos Lagoon,Ship-based Time Series,-32.020000 :: -32.010000,-52.100000 :: -52.090000,,"Southern Brazil, South Atlantic Ocean",Brazil,NA,unassigned,,,Phytoplankton
FOTS_58,Pearl &amp; Hermes,Pearl &amp; Hermes Atoll,Fixed Ocean Time Series,28,-176,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,North Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
OP_484,Pearl River (Hong ,Pearl River (Hong Kong),Other Platform,22.348,114.0214,,"South China Sea, North Pacific Ocean",China,NA,unassigned,,,Phytoplankton
M_158,Persian Gulf Coral,Persian Gulf Coral Reef Monitoring,Mooring,26.6549,55.9349,http://www.inio.ac.ir,"Persian Gulf, Indian Ocean",Iran,INIOAS,unassigned,,http://www.inio.ac.ir,"Alkalinity (total), Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_548,Phu Quoc,Phu Quoc,Fixed Ocean Time Series,10.375,104.08,http://iocwestpac.org/,"Gulf of Thailand, North Pacific Ocean",Viet Nam,NA,unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_399,Porcupine Abyssal ,Porcupine Abyssal Plain (PAP),Fixed Ocean Time Series,49,-16.5,www.noc.ac.uk/pap,"Northeast Atlantic, North Atlantic Ocean",UK,NOC,unassigned,,www.noc.ac.uk/pap,"Chlorophyll, CO2 Water, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Turbidity, Water Temperature"
M_157,Porcupine Abyssal ,Porcupine Abyssal Plain (PAP),Mooring,49,-16.5,www.noc.ac.uk/pap,"Northeast Atlantic, North Atlantic Ocean",UK,NOC,unassigned,,www.noc.ac.uk/pap,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Turbidity, Water Temperature"
STS_X_451,Port Hacking (East,Port Hacking (East Australia),Ship-based Time Series,-34.150000 :: -34.140000,151.250000 :: 151.260000,http://imos.org.au/facilities/nationalmooringnetwork/nrs/,"Tasman Sea, South Pacific Ocean",Australia,IMOS,unassigned,,http://imos.org.au/facilities/nationalmooringnetwork/nrs/,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_60,Port Hacking,Port Hacking,Fixed Ocean Time Series,-34.08,151.25,,"Tasman Sea, South Pacific Ocean",Australia,IMOS,unassigned,,,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Turbidity, Water Temperature"
STS_X_313,Prince 5 (Bay of F,Prince 5 (Bay of Fundy),Ship-based Time Series,45.000000 :: 45.010000,-66.800000 :: -66.790000,,"Bay of Fundy, North Atlantic Ocean",Canada,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_545,Pulau Bidong,Pulau Bidong,Fixed Ocean Time Series,5.6218,103.0721,http://iocwestpac.org/,"South China Sea, North Pacific Ocean",Malaysia,UM,unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_546,Pulau Langkawi,Pulau Langkawi,Fixed Ocean Time Series,6.4667,99.8167,http://iocwestpac.org/,"Malacca Strait, Indian Ocean",Malaysia,UM,unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
M_159,Purisma Point,Purisma Point,Mooring,34.7265,-120.6268,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,UC Santa Barbara,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
M_580,Puyuhuapi,Puyuhuapi,Mooring,-44.5881,-72.7271,http://www.cdom.cl/boyas-oceanograficas/,South Pacific Ocean,Chile,UDEC,unassigned,,http://www.cdom.cl/boyas-oceanograficas/,"Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
M_196,Queen Charolotte S,Queen Charolotte Sound,Mooring,51.083,-128,http://www.dfo-mpo.gc.ca/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",Canada,DFO-IOS,unassigned,,http://www.dfo-mpo.gc.ca/,pH
M_581,Quiquel,Quiquel,Mooring,-42.365,-73.583,http://www.eula.cl/musels/english/?p=1255,South Pacific Ocean,Chile,UDEC,unassigned,,http://www.eula.cl/musels/english/?p=1255,"Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
VOS_249,R/V Cefas Endeavou,R/V Cefas Endeavour,Volunteer Observing Ship,49.65 :: 54.9455,-4.5009 :: 2.84664,http://www.cefas.defra.gov.uk,"North Sea, North Atlantic Ocean",UK,Cefas,unassigned,,http://www.cefas.defra.gov.uk,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Turbidity, Water Temperature"
VOS_253,R/V GO Sars,R/V GO Sars,Volunteer Observing Ship,56.0948 :: 78.217,-13.1258 :: 37.5358,https://no.icos-cp.eu/node/23,"Norwegian Sea, North Atlantic Ocean",Norway,NORCE,unassigned,,https://no.icos-cp.eu/node/23,"CO2 Water, Oxygen Concentration, Salinity, Water Temperature"
VOS_247,R/V Gordon Gunter,R/V Gordon Gunter,Volunteer Observing Ship,19.0013 :: 30.2923,-96.5129 :: -82.496,http://www.aoml.noaa.gov/ocd/gcc/rvgunter_introduction.php,"Gulf of Mexico, North Atlantic Ocean",US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/gcc/rvgunter_introduction.php,"CO2 Water, Salinity, Water Temperature"
VOS_246,R/V Henry Bigelow,R/V Henry Bigelow,Volunteer Observing Ship,34.9248 :: 44.3241,-75.7942 :: -66.0073,http://www.aoml.noaa.gov/ocd/gcc/rvbigelow_introduction.php,North Atlantic Ocean,US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/gcc/rvbigelow_introduction.php,"CO2 Water, Salinity, Water Temperature"
VOS_257,R/V Ka'imimoana,R/V Ka'imimoana,Volunteer Observing Ship,-10.0 :: 23.22,-180.0 :: 165.0,http://www.pmel.noaa/gov/co2/,North Pacific Ocean,US,"NOAA, PMEL",unassigned,,http://www.pmel.noaa/gov/co2/,"CO2 Water, Water Temperature"
STS_222,R/V Lance,R/V Lance,Ship-based Time Series,80.833 :: 83.0,30.0 :: 30.0,,Arctic Ocean,Norway,NPI,unassigned,,,"CO2 Water, Salinity, Water Temperature"
STS_224,R/V Meteor,R/V Meteor,Ship-based Time Series,33.58 :: 41.2498**11.4998,-8.0013 :: 35.1725,,"Aegean Sea, North Atlantic Ocean",Germany,GEOMAR,unassigned,,,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, pH"
VOS_264,R/V Ronald Brown,R/V Ronald Brown,Volunteer Observing Ship,-23.4737 :: 11.6287,-107.708 :: 0.3208,http://www.aoml.noaa.gov/ocd/gcc/rvbrown_introduction.php,"Gulf of Guinea, North Atlantic Ocean",US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/gcc/rvbrown_introduction.php,"CO2 Water, Salinity, Water Temperature"
STS_236,R/V Ryofu Maru and,R/V Ryofu Maru and R/V Keifu Maru,Ship-based Time Series,24.0**140.0 :: 43.0,134.408 :: 149.5,http://www.data.kishou.go.jp/kaiyou/db/vessel_obs/data-report/html/ship/ship_e.php,"Philippine Sea, North Pacific Ocean",Japan,MRI,unassigned,,http://www.data.kishou.go.jp/kaiyou/db/vessel_obs/data-report/html/ship/ship_e.php,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, pH"
STS_X_389,RADIALES A Coruna ,RADIALES A Coruna Station 2 (northwest Iberian coast),Ship-based Time Series,43.371400 :: 43.381400,-8.396000 :: -8.386000,,"Western Iberian Shelf, North Atlantic Ocean",Spain,Instituto Español de Oceanografía (IEO),unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_390,RADIALES Gijon/Xix,RADIALES Gijon/Xixon Station 2 (Bay of Biscay),Ship-based Time Series,43.700000 :: 43.710000,-5.600000 :: -5.590000,,"Bay of Biscay, North Atlantic Ocean",Spain,NA,unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_391,RADIALES Santander,RADIALES Santander St. 4 (Southern Bay of Biscay),Ship-based Time Series,43.600000 :: 43.610000,-3.800000 :: -3.790000,,"Bay of Biscay, North Atlantic Ocean",Spain,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_392,RADIALES Vigo St. ,RADIALES Vigo St. 3 (Northwest Iberian coast),Ship-based Time Series,42.100000 :: 42.110000,-9.000000 :: -8.990000,,"Western Iberian Shelf, North Atlantic Ocean",Spain,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_591,RCO-LIPI,RCO-LIPI,Fixed Ocean Time Series,-8.4004,116.0767,,"Bali Sea, South Pacific Ocean",Indonesia, ,unassigned,,,
STS_X_322,REDCAM (Atlantic /,REDCAM (Atlantic / Caribbean),Ship-based Time Series,10.000000 :: 10.010000,-76.000000 :: -75.990000,,"Caribbean Sea, North Atlantic Ocean",Colombia,NA,unassigned,,,
STS_X_337,REDCAM (Atlantic /,REDCAM (Atlantic / Caribbean),Ship-based Time Series,13.000000 :: 13.010000,-82.000000 :: -81.990000,,"Caribbean Sea, North Atlantic Ocean",Colombia,NA,unassigned,,,
STS_X_456,REDCAM (Pacific),REDCAM (Pacific),Ship-based Time Series,2.000000 :: 2.010000,-78.000000 :: -77.990000,,North Pacific Ocean,Colombia,NA,unassigned,,,
STS_X_339,REPHY (Bay of Bisc,REPHY (Bay of Biscay),Ship-based Time Series,44.700000 :: 44.710000,-1.200000 :: -1.190000,,"Bay of Biscay, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_340,REPHY (Bay of Bisc,REPHY (Bay of Biscay),Ship-based Time Series,46.100000 :: 46.110000,-1.100000 :: -1.090000,,"Bay of Biscay, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_341,REPHY (Bay of Bisc,REPHY (Bay of Biscay),Ship-based Time Series,47.500000 :: 47.510000,-2.500000 :: -2.490000,,"Bay of Biscay, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_342,REPHY (Bay of Bisc,REPHY (Bay of Biscay),Ship-based Time Series,47.500000 :: 47.510000,-3.100000 :: -3.090000,,"Bay of Biscay, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_343,REPHY (Bay of Bisc,REPHY (Bay of Biscay),Ship-based Time Series,48.100000 :: 48.110000,-4.300000 :: -4.290000,,"Celtic Sea, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_344,REPHY (English Cha,REPHY (English Channel),Ship-based Time Series,48.700000 :: 48.710000,-3.900000 :: -3.890000,,"English Channel, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_345,REPHY (English Cha,REPHY (English Channel),Ship-based Time Series,48.800000 :: 48.810000,-1.600000 :: -1.590000,,"English Channel, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_346,REPHY (English Cha,REPHY (English Channel),Ship-based Time Series,49.700000 :: 49.710000,0.100000 :: 0.110000,,"English Channel, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_347,REPHY (English Cha,REPHY (English Channel),Ship-based Time Series,50.200000 :: 50.210000,1.500000 :: 1.510000,,"English Channel, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_348,REPHY (English Cha,REPHY (English Channel),Ship-based Time Series,50.800000 :: 50.810000,1.500000 :: 1.510000,,"English Channel, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
STS_X_368,REPHY (Mediterrane,REPHY (Mediterranean Sea),Ship-based Time Series,42.100000 :: 42.110000,9.500000 :: 9.510000,,"Mediterranean Sea, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Water Temperature"
STS_X_369,REPHY (Mediterrane,REPHY (Mediterranean Sea),Ship-based Time Series,42.900000 :: 42.910000,3.000000 :: 3.010000,,"Mediterranean Sea, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Water Temperature"
STS_X_370,REPHY (Mediterrane,REPHY (Mediterranean Sea),Ship-based Time Series,43.100000 :: 43.110000,5.900000 :: 5.910000,,"Mediterranean Sea, North Atlantic Ocean",France,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Water Temperature"
VOS_241,RTM Wakmatha,RTM Wakmatha,Volunteer Observing Ship,-23.9305 :: -10.4952,141.5001 :: 151.5455,,"Coral Sea, South Pacific Ocean",,NA,unassigned,,,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Salinity, Water Temperature"
VOS_254,RVIB Gould,RVIB Gould,Volunteer Observing Ship,-65.175 :: -52.812,-67.912 :: -62.626,http://www.ldeo.columbia.edu/res/pi/CO2/,South Atlantic Ocean,US,LDEO,unassigned,,http://www.ldeo.columbia.edu/res/pi/CO2/,"CO2 Water, Dissolved Inorg. Carbon"
RH_255,RVIB Healy,RVIB Healy,Repeat Hydrography,54.409 :: 88.453,-179.965 :: 179.99,http://www.ldeo.columbia.edu/res/pi/CO2/,"Beaufort Sea, Arctic Ocean",US,LDEO,unassigned,,http://www.ldeo.columbia.edu/res/pi/CO2/,"CO2 Water, Dissolved Inorg. Carbon"
VOS_263,RVIB Palmer,RVIB Palmer,Volunteer Observing Ship,-77.337 :: -59.188,-179.372 :: 179.478,http://www.ldeo.columbia.edu/res/pi/CO2/,Southern Ocean,US,LDEO,unassigned,,http://www.ldeo.columbia.edu/res/pi/CO2/,"CO2 Water, Dissolved Inorg. Carbon"
FOTS_62,RaTS1,RaTS1,Fixed Ocean Time Series,-67.57,-68.225,http://www.oceanacidification.org.uk/,Southern Ocean,UK,UEA,unassigned,,http://www.oceanacidification.org.uk/,"Alkalinity (total), Dissolved Inorg. Carbon"
FOTS_550,Racha Island (East,Racha Island (East),Fixed Ocean Time Series,7.6049,98.377,http://iocwestpac.org/,"Malacca Strait, Indian Ocean",Thailand,"PMBC, CU",unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_551,Racha Island (West,Racha Island (West),Fixed Ocean Time Series,7.6102,98.3652,http://iocwestpac.org/,"Malacca Strait, Indian Ocean",Thailand,"PMBC, CU",unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_61,Raja Ampat,Raja Ampat,Fixed Ocean Time Series,-0.61,130.9,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,South Pacific Ocean,France,UPMC,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
M_579,Reloncavi,Reloncavi,Mooring,-41.4987,-72.3095,http://www.cdom.cl/boyas-oceanograficas/,South Pacific Ocean,Chile,UDEC,unassigned,,http://www.cdom.cl/boyas-oceanograficas/,"Chlorophyll, Nitrate, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_63,Richmond River Est,Richmond River Estuary,Fixed Ocean Time Series,-28.88,153.59,http://www.scu.edu.au/coastal-biogeochemistry/,South Pacific Ocean,,NA,unassigned,,http://www.scu.edu.au/coastal-biogeochemistry/,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, pH, Salinity, Water Temperature"
STS_X_314,Rimouski Station (,Rimouski Station (Gulf of St Lawrence),Ship-based Time Series,48.700000 :: 48.710000,-68.600000 :: -68.590000,,"Gulf of St-Lawrence, North Atlantic Ocean",Canada,NA,unassigned,,,"Chlorophyll, Phytoplankton, Water Temperature, Zooplankton"
M_197,Rio de Plata Estua,Rio de Plata Estuary,Mooring,-36.85,-73.1667,http://www.eula.cl/anillos_acidificacion/,South Pacific Ocean,Chile,UDC,unassigned,,http://www.eula.cl/anillos_acidificacion/,"CO2 Water, pH"
FOTS_64,Rose Atoll Monumen,Rose Atoll Monument,Fixed Ocean Time Series,-14.55,-168.15,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,South Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
OP_439,Rothera Oceanograp,Rothera Oceanographic and Biological Time Series (RaTS),Other Platform,-67.57,-68.23,https://www.bodc.ac.uk/resources/inventories/edmed/report/4278/,Southern Ocean,UK,NA,unassigned,,https://www.bodc.ac.uk/resources/inventories/edmed/report/4278/,"Chlorophyll, Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_65,Rottnest Island,Rottnest Island,Fixed Ocean Time Series,-32,115.42,http://imos.org.au/facilities/nationalmooringnetwork/nrs/,"Indian Ocean, Indian Ocean",Australia,IMOS,unassigned,,http://imos.org.au/facilities/nationalmooringnetwork/nrs/,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
RH_543,S04P,S04P,Repeat Hydrography,-69.8157 :: -66.2105,-178.0202 :: 179.99,http://cchdo.ucsd.edu/search?query=s04p,Southern Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=s04p,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
VOS_265,SA Agulhas,SA Agulhas,Volunteer Observing Ship,-49.8 :: -70.5**-2.5,-34.8 :: 36.6,http://www.csir.co.za/nre/coasts_and_oceans/osc.html,South Atlantic Ocean,,NA,unassigned,,http://www.csir.co.za/nre/coasts_and_oceans/osc.html,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon"
M_199,SAILOR-E2M3A,SAILOR-E2M3A,Mooring,41.5324,18.0868,http://nettuno.ogs.trieste.it/e2-m3a/,"Adriatic Sea, North Atlantic Ocean",Italy,INOGS,unassigned,,http://nettuno.ogs.trieste.it/e2-m3a/,"Oxygen Concentration, Salinity, Turbidity, Water Temperature"
STS_X_327,SEAMAP,SEAMAP,Ship-based Time Series,26.540000 :: 26.550000,-83.210000 :: -83.200000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_328,SEAMAP,SEAMAP,Ship-based Time Series,27.480000 :: 27.490000,-92.560000 :: -92.550000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_329,SEAMAP,SEAMAP,Ship-based Time Series,27.490000 :: 27.500000,-96.440000 :: -96.430000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_330,SEAMAP,SEAMAP,Ship-based Time Series,27.990000 :: 28.000000,-86.820000 :: -86.810000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_331,SEAMAP,SEAMAP,Ship-based Time Series,28.740000 :: 28.750000,-93.750000 :: -93.740000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_332,SEAMAP,SEAMAP,Ship-based Time Series,28.800000 :: 28.810000,-90.950000 :: -90.940000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_333,SEAMAP,SEAMAP,Ship-based Time Series,29.010000 :: 29.020000,-84.140000 :: -84.130000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_334,SEAMAP,SEAMAP,Ship-based Time Series,29.810000 :: 29.820000,-86.170000 :: -86.160000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
STS_X_335,SEAMAP,SEAMAP,Ship-based Time Series,29.850000 :: 29.860000,-88.310000 :: -88.300000,,"Gulf of Mexico, North Atlantic Ocean",US,NMFS,unassigned,,,Zooplankton
FOTS_73,SK1,SK1,Fixed Ocean Time Series,32.8242,34.9542,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
VOS_268,SMHI,SMHI,Volunteer Observing Ship,55.01333333 :: 65.65971667,11.625 :: 25.39805,http://www.smhi.se/,"Kattegat, North Atlantic Ocean",,NA,unassigned,,http://www.smhi.se/,"Alkalinity (total), Chlorophyll, CO2 Air, CO2 Water, Colored DOM, Oxygen Concentration, pH, Phytoplankton, Salinity, Turbidity, Water Temperature"
STS_X_393,SMHI A17,SMHI A17,Ship-based Time Series,58.282807 :: 58.292807,10.505919 :: 10.515919,https://www.smhi.se/en,"Skaggerak, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Silicate Concentration, Water Temperature"
STS_X_288,SMHI Anholt East,SMHI Anholt East,Ship-based Time Series,56.668500 :: 56.678500,12.111500 :: 12.121500,https://www.smhi.se/en,"Kattegat, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Silicate Concentration, Water Temperature"
STS_X_772,SMHI BY15 Gotland ,SMHI BY15 Gotland Deep,Ship-based Time Series,58.282300 :: 58.292300,10.505900 :: 10.515900,https://www.smhi.se/en,"Skaggerak, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Silicate Concentration, Water Temperature"
